order_id,customer_id,store_id,order_date,order_datetime,delivery_date,promised_delivery_date,subtotal_eur,tax_amount_eur,shipping_cost_eur,discount_amount_eur,total_amount_eur,currency_code,exchange_rate,total_amount_local,order_status,fulfillment_center,shipping_method,tracking_number,order_channel,traffic_source,campaign_code,payment_method,payment_status,customer_service_notes,return_reason,return_date,created_at,updated_at
ORD_00000560,CUST_FR_0000719,,2025-06-08,2025-06-08 09:02:00,,2025-06-11,38.19,7.64,7.86,0,53.69,EUR,1.0,53.69,shipped,FC_FR,standard,TRK214696202,mobile_app,paid_search,,paypal,completed,,,,2025-06-08 09:02:00,2025-06-08 09:02:00
ORD_00000561,CUST_NL_0001328,,2025-06-08,2025-06-08 10:21:00,,,460.23,92.05,0.0,0,552.27,EUR,1.0,552.27,processing,FC_NL,next_day,,online,referral,,buy_now_pay_later,completed,,,,2025-06-08 10:21:00,2025-06-08 10:21:00
ORD_00000562,CUST_FR_0000923,,2025-06-09,2025-06-09 11:10:00,2025-06-13,2025-06-14,163.3,32.66,0.0,0,195.96,EUR,1.0,195.96,completed,FC_FR,in_store_pickup,TRK640702687,online,organic_search,,credit_card,completed,,,,2025-06-09 11:10:00,2025-06-09 11:10:00
ORD_00000563,CUST_FR_0000772,,2025-06-09,2025-06-09 20:49:00,2025-06-13,2025-06-12,195.35,39.07,0.0,0,234.42,EUR,1.0,234.42,completed,FC_FR,express,TRK377943522,online,email,,debit_card,completed,,,,2025-06-09 20:49:00,2025-06-09 20:49:00
ORD_00000564,CUST_DE_0000243,STORE_DE_027,2025-06-10,2025-06-10 18:21:00,,2025-06-14,197.54,39.51,0.0,0,237.05,EUR,1.0,237.05,shipped,FC_DE,click_collect,TRK513412420,online,organic_search,,debit_card,completed,,,,2025-06-10 18:21:00,2025-06-10 18:21:00
ORD_00000565,CUST_DE_0000114,,2025-06-11,2025-06-11 12:00:00,,2025-06-17,162.72,32.54,0.0,0,195.26,EUR,1.0,195.26,returned,FC_DE,in_store_pickup,,mobile_app,organic_search,,paypal,completed,,,,2025-06-11 12:00:00,2025-06-11 12:00:00
ORD_00000566,CUST_FR_0001130,,2025-06-12,2025-06-12 18:45:00,2025-06-15,2025-06-15,95.84,19.17,0.0,0,115.01,EUR,1.0,115.01,completed,FC_FR,in_store_pickup,TRK719890209,mobile_app,direct,,buy_now_pay_later,completed,,,,2025-06-12 18:45:00,2025-06-12 18:45:00
ORD_00000567,CUST_DE_0000347,,2025-06-12,2025-06-12 17:23:00,,2025-06-19,463.57,92.71,0.0,0,556.28,EUR,1.0,556.28,returned,FC_DE,in_store_pickup,,online,referral,,debit_card,completed,,,,2025-06-12 17:23:00,2025-06-12 17:23:00
ORD_00000568,CUST_NL_0001288,,2025-06-13,2025-06-13 14:13:00,2025-06-14,2025-06-14,284.57,56.91,0.0,0,341.48,EUR,1.0,341.48,completed,FC_NL,click_collect,TRK630382547,online,email,,buy_now_pay_later,completed,,,,2025-06-13 14:13:00,2025-06-13 14:13:00
ORD_00000569,CUST_DE_0000399,,2025-06-14,2025-06-14 17:18:00,2025-06-15,2025-06-15,144.61,28.92,0.0,0,173.53,EUR,1.0,173.53,completed,FC_DE,next_day,TRK309296613,online,organic_search,,bank_transfer,completed,,,,2025-06-14 17:18:00,2025-06-14 17:18:00
ORD_00000570,CUST_BE_0001874,,2025-06-15,2025-06-15 15:34:00,2025-06-22,2025-06-22,144.31,28.86,0.0,0,173.17,EUR,1.0,173.17,completed,FC_BE,next_day,TRK604652434,mobile_app,paid_search,,credit_card,completed,,,,2025-06-15 15:34:00,2025-06-15 15:34:00
ORD_00000571,CUST_FR_0001179,,2025-06-16,2025-06-16 14:18:00,2025-06-21,2025-06-20,87.31,17.46,0.0,0,104.77,EUR,1.0,104.77,completed,FC_FR,next_day,TRK122236409,online,paid_search,,paypal,completed,,,,2025-06-16 14:18:00,2025-06-16 14:18:00
ORD_00000572,CUST_BE_0001881,,2025-06-16,2025-06-16 16:30:00,2025-06-23,2025-06-23,497.74,99.55,0.0,0,597.29,EUR,1.0,597.29,completed,FC_BE,click_collect,TRK291833369,online,email,,buy_now_pay_later,completed,,,,2025-06-16 16:30:00,2025-06-16 16:30:00
ORD_00000573,CUST_DE_0000046,STORE_DE_026,2025-06-17,2025-06-17 14:05:00,2025-06-22,2025-06-22,188.38,37.68,0.0,0,226.06,EUR,1.0,226.06,completed,FC_DE,in_store_pickup,TRK346372771,online,social_media,,debit_card,completed,,,,2025-06-17 14:05:00,2025-06-17 14:05:00
ORD_00000574,CUST_DE_0000504,,2025-06-17,2025-06-17 11:57:00,,2025-06-23,290.83,58.17,0.0,0,349.0,EUR,1.0,349.0,returned,FC_DE,click_collect,,mobile_app,email,,buy_now_pay_later,completed,,,,2025-06-17 11:57:00,2025-06-17 11:57:00
ORD_00000575,CUST_FR_0000955,,2025-06-18,2025-06-18 12:13:00,2025-06-20,2025-06-19,311.2,62.24,0.0,0,373.44,EUR,1.0,373.44,completed,FC_FR,in_store_pickup,TRK293177353,online,email,,debit_card,completed,,,,2025-06-18 12:13:00,2025-06-18 12:13:00
ORD_00000576,CUST_DE_0000165,STORE_DE_024,2025-06-19,2025-06-19 07:56:00,,2025-06-22,48.67,9.73,0.0,0,58.4,EUR,1.0,58.4,returned,FC_DE,express,,in_store,referral,,buy_now_pay_later,completed,,,,2025-06-19 07:56:00,2025-06-19 07:56:00
ORD_00000577,CUST_NL_0001539,STORE_NL_012,2025-06-20,2025-06-20 12:50:00,2025-06-23,2025-06-24,71.08,14.22,0.0,0,85.3,EUR,1.0,85.3,completed,FC_NL,express,TRK131260749,online,organic_search,,buy_now_pay_later,completed,,,,2025-06-20 12:50:00,2025-06-20 12:50:00
ORD_00000578,CUST_FR_0001107,STORE_FR_041,2025-06-21,2025-06-21 17:09:00,,2025-06-27,99.13,19.83,0.0,0,118.96,EUR,1.0,118.96,shipped,FC_FR,click_collect,TRK216752523,in_store,email,,credit_card,completed,,,,2025-06-21 17:09:00,2025-06-21 17:09:00
ORD_00000579,CUST_NL_0001509,,2025-06-22,2025-06-22 19:21:00,2025-06-22,2025-06-23,146.22,29.24,0.0,0,175.46,EUR,1.0,175.46,completed,FC_NL,standard,TRK420575630,online,referral,,buy_now_pay_later,completed,,,,2025-06-22 19:21:00,2025-06-22 19:21:00
ORD_00000580,CUST_NL_0001232,,2025-06-22,2025-06-22 15:27:00,,2025-06-23,345.85,69.17,0.0,0,415.02,EUR,1.0,415.02,shipped,FC_NL,express,TRK709214566,mobile_app,social_media,,debit_card,completed,,,,2025-06-22 15:27:00,2025-06-22 15:27:00
ORD_00000581,CUST_BE_0001668,,2025-06-23,2025-06-23 04:13:00,2025-06-26,2025-06-25,455.88,91.18,0.0,0,547.06,EUR,1.0,547.06,completed,FC_BE,standard,TRK701904371,online,organic_search,,credit_card,completed,,,,2025-06-23 04:13:00,2025-06-23 04:13:00
ORD_00000582,CUST_DE_0000339,STORE_DE_031,2025-06-23,2025-06-23 20:25:00,2025-06-28,2025-06-28,86.7,17.34,0.0,0,104.04,EUR,1.0,104.04,completed,FC_DE,next_day,TRK772033621,in_store,email,,buy_now_pay_later,completed,,,,2025-06-23 20:25:00,2025-06-23 20:25:00
ORD_00000583,CUST_DE_0000025,STORE_DE_022,2025-06-24,2025-06-24 19:27:00,,2025-06-25,251.33,50.27,0.0,0,301.6,EUR,1.0,301.6,shipped,FC_DE,standard,TRK867032920,mobile_app,email,,buy_now_pay_later,completed,,,,2025-06-24 19:27:00,2025-06-24 19:27:00
ORD_00000584,CUST_BE_0001705,,2025-06-25,2025-06-25 07:45:00,2025-06-28,2025-06-29,374.87,74.97,0.0,0,449.84,EUR,1.0,449.84,completed,FC_BE,standard,TRK677385004,mobile_app,email,,buy_now_pay_later,completed,,,,2025-06-25 07:45:00,2025-06-25 07:45:00
ORD_00000585,CUST_DE_0000410,STORE_DE_021,2025-06-25,2025-06-25 18:07:00,,2025-06-26,283.76,56.75,0.0,0,340.51,EUR,1.0,340.51,shipped,FC_DE,standard,TRK304296041,mobile_app,social_media,,credit_card,completed,,,,2025-06-25 18:07:00,2025-06-25 18:07:00
ORD_00000586,CUST_DE_0000511,,2025-06-26,2025-06-26 11:34:00,2025-06-30,2025-06-29,80.11,16.02,0.0,0,96.14,EUR,1.0,96.14,completed,FC_DE,standard,TRK911810560,mobile_app,referral,,debit_card,completed,,,,2025-06-26 11:34:00,2025-06-26 11:34:00
ORD_00000587,CUST_FR_0001005,,2025-06-27,2025-06-27 13:29:00,2025-06-30,2025-06-30,201.32,40.26,0.0,0,241.58,EUR,1.0,241.58,completed,FC_FR,click_collect,TRK266856641,online,paid_search,,paypal,completed,,,,2025-06-27 13:29:00,2025-06-27 13:29:00
ORD_00000588,CUST_BE_0001700,STORE_BE_015,2025-06-27,2025-06-27 16:09:00,2025-07-01,2025-07-02,250.13,50.03,0.0,0,300.16,EUR,1.0,300.16,completed,FC_BE,express,TRK733282901,online,email,,buy_now_pay_later,completed,,,,2025-06-27 16:09:00,2025-06-27 16:09:00
ORD_00000589,CUST_BE_0001642,STORE_BE_018,2025-06-28,2025-06-28 17:09:00,2025-07-04,2025-07-03,78.59,15.72,0.0,0,94.31,EUR,1.0,94.31,completed,FC_BE,standard,TRK851827017,in_store,organic_search,,paypal,completed,,,,2025-06-28 17:09:00,2025-06-28 17:09:00
ORD_00000590,CUST_BE_0001797,,2025-06-28,2025-06-28 14:34:00,,2025-07-01,284.14,56.83,0.0,0,340.97,EUR,1.0,340.97,shipped,FC_BE,standard,TRK951561647,online,social_media,,paypal,completed,,,,2025-06-28 14:34:00,2025-06-28 14:34:00
ORD_00000591,CUST_FR_0000910,,2025-06-29,2025-06-29 11:32:00,2025-07-03,2025-07-04,1090.41,218.08,0.0,0,1308.49,EUR,1.0,1308.49,completed,FC_FR,in_store_pickup,TRK820825927,online,paid_search,,credit_card,completed,,,,2025-06-29 11:32:00,2025-06-29 11:32:00
ORD_00000592,CUST_FR_0000902,STORE_FR_043,2025-06-29,2025-06-29 16:25:00,2025-07-05,2025-07-04,452.92,90.58,0.0,0,543.51,EUR,1.0,543.51,completed,FC_FR,click_collect,TRK774024375,in_store,paid_search,,paypal,completed,,,,2025-06-29 16:25:00,2025-06-29 16:25:00
ORD_00000593,CUST_BE_0001828,,2025-06-30,2025-06-30 17:23:00,2025-07-01,2025-07-01,48.13,9.63,5.55,0,63.31,EUR,1.0,63.31,completed,FC_BE,express,TRK668059756,phone,paid_search,,paypal,completed,,,,2025-06-30 17:23:00,2025-06-30 17:23:00
ORD_00000594,CUST_FR_0000970,,2025-06-30,2025-06-30 08:03:00,2025-07-04,2025-07-04,290.83,58.17,0.0,0,348.99,EUR,1.0,348.99,completed,FC_FR,click_collect,TRK301742714,online,social_media,,credit_card,completed,,,,2025-06-30 08:03:00,2025-06-30 08:03:00
ORD_00000595,CUST_DE_0000370,,2025-07-01,2025-07-01 17:53:00,2025-07-06,2025-07-05,20.7,4.14,9.27,0,34.11,EUR,1.0,34.11,completed,FC_DE,next_day,TRK486446650,mobile_app,referral,,debit_card,completed,,,,2025-07-01 17:53:00,2025-07-01 17:53:00
ORD_00000596,CUST_BE_0001644,,2025-07-02,2025-07-02 15:03:00,2025-07-04,2025-07-05,162.45,32.49,0.0,0,194.94,EUR,1.0,194.94,completed,FC_BE,click_collect,TRK921927019,online,social_media,,bank_transfer,completed,,,,2025-07-02 15:03:00,2025-07-02 15:03:00
ORD_00000597,CUST_NL_0001278,,2025-07-03,2025-07-03 12:38:00,2025-07-04,2025-07-05,434.08,86.82,0.0,0,520.9,EUR,1.0,520.9,completed,FC_NL,next_day,TRK821330416,mobile_app,organic_search,,credit_card,completed,,,,2025-07-03 12:38:00,2025-07-03 12:38:00
ORD_00000598,CUST_DE_0000097,STORE_DE_026,2025-07-04,2025-07-04 15:10:00,2025-07-07,2025-07-08,170.9,34.18,0.0,0,205.08,EUR,1.0,205.08,completed,FC_DE,express,TRK943282222,phone,paid_search,,paypal,completed,,,,2025-07-04 15:10:00,2025-07-04 15:10:00
ORD_00000599,CUST_BE_0001666,,2025-07-04,2025-07-04 17:22:00,2025-07-07,2025-07-06,316.09,63.22,0.0,0,379.31,EUR,1.0,379.31,completed,FC_BE,standard,TRK611366176,mobile_app,paid_search,,buy_now_pay_later,completed,,,,2025-07-04 17:22:00,2025-07-04 17:22:00
ORD_00000600,CUST_NL_0001532,STORE_NL_005,2025-07-05,2025-07-05 18:22:00,,2025-07-07,14.38,2.88,8.38,0,25.64,EUR,1.0,25.64,shipped,FC_NL,standard,TRK468064107,online,organic_search,,buy_now_pay_later,completed,,,,2025-07-05 18:22:00,2025-07-05 18:22:00
ORD_00000601,CUST_FR_0001101,,2025-07-05,2025-07-05 18:57:00,2025-07-12,2025-07-12,114.81,22.96,0.0,0,137.77,EUR,1.0,137.77,completed,FC_FR,standard,TRK499952483,online,social_media,,paypal,completed,,,,2025-07-05 18:57:00,2025-07-05 18:57:00
ORD_00000602,CUST_BE_0001661,,2025-07-06,2025-07-06 16:32:00,,,203.99,40.8,0.0,0,244.79,EUR,1.0,244.79,processing,FC_BE,click_collect,,mobile_app,direct,,buy_now_pay_later,completed,,,,2025-07-06 16:32:00,2025-07-06 16:32:00
ORD_00000603,CUST_BE_0001630,,2025-07-07,2025-07-07 16:08:00,2025-07-11,2025-07-11,134.25,26.85,0.0,0,161.09,EUR,1.0,161.09,completed,FC_BE,click_collect,TRK771100514,online,direct,,bank_transfer,completed,,,,2025-07-07 16:08:00,2025-07-07 16:08:00
ORD_00000604,CUST_BE_0001841,STORE_BE_020,2025-07-07,2025-07-07 16:04:00,2025-07-09,2025-07-09,182.8,36.56,0.0,0,219.36,EUR,1.0,219.36,completed,FC_BE,express,TRK114352590,in_store,display_ads,,buy_now_pay_later,completed,,,,2025-07-07 16:04:00,2025-07-07 16:04:00
ORD_00000605,CUST_FR_0000978,STORE_FR_045,2025-07-08,2025-07-08 14:11:00,2025-07-14,2025-07-14,252.98,50.6,0.0,0,303.58,EUR,1.0,303.58,completed,FC_FR,next_day,TRK608239538,online,direct,,credit_card,completed,,,,2025-07-08 14:11:00,2025-07-08 14:11:00
ORD_00000606,CUST_DE_0000244,,2025-07-08,2025-07-08 20:19:00,2025-07-09,2025-07-10,141.12,28.22,0.0,0,169.34,EUR,1.0,169.34,completed,FC_DE,next_day,TRK203188058,mobile_app,display_ads,,buy_now_pay_later,completed,,,,2025-07-08 20:19:00,2025-07-08 20:19:00
ORD_00000607,CUST_DE_0000058,,2025-07-09,2025-07-09 13:59:00,,2025-07-15,65.43,13.09,0.0,0,78.52,EUR,1.0,78.52,shipped,FC_DE,in_store_pickup,TRK437160198,online,referral,,paypal,completed,,,,2025-07-09 13:59:00,2025-07-09 13:59:00
ORD_00000608,CUST_NL_0001232,,2025-07-10,2025-07-10 05:02:00,2025-07-13,2025-07-13,160.71,32.14,0.0,0,192.85,EUR,1.0,192.85,completed,FC_NL,in_store_pickup,TRK537472171,online,email,,credit_card,completed,,,,2025-07-10 05:02:00,2025-07-10 05:02:00
ORD_00000609,CUST_NL_0001522,STORE_NL_001,2025-07-11,2025-07-11 14:06:00,2025-07-14,2025-07-15,248.47,49.69,0.0,0,298.17,EUR,1.0,298.17,completed,FC_NL,in_store_pickup,TRK251186365,mobile_app,referral,,buy_now_pay_later,completed,,,,2025-07-11 14:06:00,2025-07-11 14:06:00
ORD_00000610,CUST_DE_0000165,,2025-07-11,2025-07-11 12:38:00,2025-07-11,2025-07-12,192.82,38.56,0.0,0,231.38,EUR,1.0,231.38,completed,FC_DE,standard,TRK177414839,mobile_app,organic_search,,bank_transfer,completed,,,,2025-07-11 12:38:00,2025-07-11 12:38:00
ORD_00000611,CUST_DE_0000410,,2025-07-12,2025-07-12 09:04:00,2025-07-18,2025-07-17,60.42,12.08,0.0,0,72.5,EUR,1.0,72.5,completed,FC_DE,click_collect,TRK862737807,online,social_media,,paypal,completed,,,,2025-07-12 09:04:00,2025-07-12 09:04:00
ORD_00000612,CUST_FR_0000831,,2025-07-12,2025-07-12 14:03:00,2025-07-20,2025-07-19,257.19,51.44,0.0,0,308.62,EUR,1.0,308.62,completed,FC_FR,click_collect,TRK781657918,online,social_media,,buy_now_pay_later,completed,,,,2025-07-12 14:03:00,2025-07-12 14:03:00
ORD_00000613,CUST_DE_0000411,,2025-07-13,2025-07-13 19:58:00,2025-07-18,2025-07-18,317.87,63.57,0.0,0,381.44,EUR,1.0,381.44,completed,FC_DE,click_collect,TRK852214277,online,organic_search,,paypal,completed,,,,2025-07-13 19:58:00,2025-07-13 19:58:00
ORD_00000614,CUST_DE_0000591,,2025-07-14,2025-07-14 15:25:00,2025-07-22,2025-07-21,94.35,18.87,0.0,0,113.22,EUR,1.0,113.22,completed,FC_DE,in_store_pickup,TRK415059053,online,paid_search,,buy_now_pay_later,completed,,,,2025-07-14 15:25:00,2025-07-14 15:25:00
ORD_00000615,CUST_FR_0001053,STORE_FR_038,2025-07-14,2025-07-14 17:53:00,2025-07-18,2025-07-19,759.72,151.94,0.0,0,911.66,EUR,1.0,911.66,completed,FC_FR,next_day,TRK812913339,in_store,referral,,buy_now_pay_later,completed,,,,2025-07-14 17:53:00,2025-07-14 17:53:00
ORD_00000616,CUST_FR_0000996,,2025-07-15,2025-07-15 02:11:00,2025-07-21,2025-07-21,343.48,68.7,0.0,0,412.17,EUR,1.0,412.17,completed,FC_FR,click_collect,TRK910861156,online,email,,bank_transfer,completed,,,,2025-07-15 02:11:00,2025-07-15 02:11:00
ORD_00000617,CUST_DE_0000334,STORE_DE_021,2025-07-16,2025-07-16 18:48:00,2025-07-16,2025-07-17,447.31,89.46,0.0,0,536.77,EUR,1.0,536.77,completed,FC_DE,express,TRK260511988,mobile_app,referral,,credit_card,completed,,,,2025-07-16 18:48:00,2025-07-16 18:48:00
ORD_00000618,CUST_BE_0001753,,2025-07-16,2025-07-16 18:32:00,2025-07-17,2025-07-18,158.76,31.75,0.0,0,190.51,EUR,1.0,190.51,completed,FC_BE,click_collect,TRK671002702,mobile_app,referral,,buy_now_pay_later,completed,,,,2025-07-16 18:32:00,2025-07-16 18:32:00
ORD_00000619,CUST_BE_0001766,,2025-07-17,2025-07-17 15:46:00,2025-07-19,2025-07-18,300.45,60.09,0.0,0,360.54,EUR,1.0,360.54,completed,FC_BE,express,TRK210929476,online,display_ads,,paypal,completed,,,,2025-07-17 15:46:00,2025-07-17 15:46:00
ORD_00000620,CUST_FR_0000774,,2025-07-17,2025-07-17 20:08:00,2025-07-22,2025-07-21,360.51,72.1,0.0,0,432.61,EUR,1.0,432.61,completed,FC_FR,standard,TRK172724997,online,referral,,debit_card,completed,,,,2025-07-17 20:08:00,2025-07-17 20:08:00
ORD_00000621,CUST_DE_0000042,,2025-07-18,2025-07-18 17:40:00,,,153.29,30.66,0.0,0,183.95,EUR,1.0,183.95,cancelled,FC_DE,next_day,,mobile_app,paid_search,,paypal,failed,,,,2025-07-18 17:40:00,2025-07-18 17:40:00
ORD_00000622,CUST_DE_0000408,,2025-07-19,2025-07-19 17:27:00,2025-07-21,2025-07-20,420.3,84.06,0.0,0,504.36,EUR,1.0,504.36,completed,FC_DE,standard,TRK828264255,online,email,,paypal,completed,,,,2025-07-19 17:27:00,2025-07-19 17:27:00
ORD_00000623,CUST_DE_0000101,,2025-07-19,2025-07-19 19:53:00,2025-07-22,2025-07-23,273.8,54.76,0.0,0,328.56,EUR,1.0,328.56,completed,FC_DE,standard,TRK625338279,online,referral,,bank_transfer,completed,,,,2025-07-19 19:53:00,2025-07-19 19:53:00
ORD_00000624,CUST_NL_0001502,,2025-07-20,2025-07-20 03:10:00,,,296.95,59.39,0.0,0,356.34,EUR,1.0,356.34,processing,FC_NL,click_collect,,social_commerce,referral,,debit_card,completed,,,,2025-07-20 03:10:00,2025-07-20 03:10:00
ORD_00000625,CUST_DE_0000236,,2025-07-20,2025-07-20 18:36:00,2025-07-24,2025-07-23,598.01,119.6,0.0,0,717.61,EUR,1.0,717.61,completed,FC_DE,express,TRK806200877,social_commerce,organic_search,,bank_transfer,completed,,,,2025-07-20 18:36:00,2025-07-20 18:36:00
ORD_00000626,CUST_NL_0001472,STORE_NL_005,2025-07-21,2025-07-21 17:44:00,2025-07-28,2025-07-28,121.89,24.38,0.0,0,146.27,EUR,1.0,146.27,completed,FC_NL,next_day,TRK935851002,in_store,referral,,buy_now_pay_later,completed,,,,2025-07-21 17:44:00,2025-07-21 17:44:00
ORD_00000627,CUST_DE_0000151,STORE_DE_027,2025-07-22,2025-07-22 16:40:00,2025-07-28,2025-07-28,175.93,35.19,0.0,0,211.12,EUR,1.0,211.12,completed,FC_DE,click_collect,TRK133823971,mobile_app,paid_search,,bank_transfer,completed,,,,2025-07-22 16:40:00,2025-07-22 16:40:00
ORD_00000628,CUST_DE_0000688,,2025-07-23,2025-07-23 18:01:00,2025-07-27,2025-07-27,372.29,74.46,0.0,0,446.75,EUR,1.0,446.75,completed,FC_DE,standard,TRK199894262,online,referral,,buy_now_pay_later,completed,,,,2025-07-23 18:01:00,2025-07-23 18:01:00
ORD_00000629,CUST_DE_0000624,,2025-07-24,2025-07-24 13:40:00,2025-07-26,2025-07-26,33.13,6.63,6.69,0,46.45,EUR,1.0,46.45,completed,FC_DE,express,TRK725855021,social_commerce,referral,,buy_now_pay_later,completed,,,,2025-07-24 13:40:00,2025-07-24 13:40:00
ORD_00000630,CUST_FR_0000866,,2025-07-24,2025-07-24 07:28:00,2025-07-28,2025-07-27,613.04,122.61,0.0,0,735.65,EUR,1.0,735.65,completed,FC_FR,standard,TRK972509330,mobile_app,paid_search,,credit_card,completed,,,,2025-07-24 07:28:00,2025-07-24 07:28:00
ORD_00000631,CUST_BE_0001607,,2025-07-25,2025-07-25 18:21:00,,,275.8,55.16,0.0,0,330.96,EUR,1.0,330.96,processing,FC_BE,click_collect,,online,organic_search,,credit_card,completed,,,,2025-07-25 18:21:00,2025-07-25 18:21:00
ORD_00000632,CUST_FR_0001137,,2025-07-25,2025-07-25 18:15:00,2025-08-02,2025-08-01,73.04,14.61,0.0,0,87.65,EUR,1.0,87.65,completed,FC_FR,next_day,TRK134417152,social_commerce,referral,,credit_card,completed,,,,2025-07-25 18:15:00,2025-07-25 18:15:00
ORD_00000633,CUST_FR_0000784,,2025-07-26,2025-07-26 13:01:00,2025-08-02,2025-08-02,105.03,21.01,0.0,0,126.03,EUR,1.0,126.03,completed,FC_FR,express,TRK412543011,online,organic_search,,debit_card,completed,,,,2025-07-26 13:01:00,2025-07-26 13:01:00
ORD_00000634,CUST_DE_0000239,STORE_DE_021,2025-07-27,2025-07-27 18:09:00,2025-08-01,2025-08-02,214.71,42.94,0.0,0,257.65,EUR,1.0,257.65,completed,FC_DE,express,TRK163213934,online,email,,buy_now_pay_later,completed,,,,2025-07-27 18:09:00,2025-07-27 18:09:00
ORD_00000635,CUST_DE_0000108,STORE_DE_027,2025-07-28,2025-07-28 14:30:00,2025-07-29,2025-07-29,106.21,21.24,0.0,0,127.45,EUR,1.0,127.45,completed,FC_DE,next_day,TRK191500860,online,paid_search,,bank_transfer,completed,,,,2025-07-28 14:30:00,2025-07-28 14:30:00
ORD_00000636,CUST_BE_0001637,STORE_BE_018,2025-07-29,2025-07-29 15:36:00,2025-08-02,2025-08-02,588.01,117.6,0.0,0,705.61,EUR,1.0,705.61,completed,FC_BE,in_store_pickup,TRK845767132,in_store,paid_search,,paypal,completed,,,,2025-07-29 15:36:00,2025-07-29 15:36:00
ORD_00000637,CUST_BE_0001673,,2025-07-30,2025-07-30 22:04:00,2025-08-01,2025-08-02,323.8,64.76,0.0,0,388.56,EUR,1.0,388.56,completed,FC_BE,next_day,TRK338574438,online,email,,debit_card,completed,,,,2025-07-30 22:04:00,2025-07-30 22:04:00
ORD_00000638,CUST_FR_0000794,,2025-07-30,2025-07-30 13:33:00,2025-08-03,2025-08-02,22.85,4.57,5.17,0,32.59,EUR,1.0,32.59,completed,FC_FR,standard,TRK962602801,online,display_ads,,bank_transfer,completed,,,,2025-07-30 13:33:00,2025-07-30 13:33:00
ORD_00000639,CUST_DE_0000109,,2025-07-31,2025-07-31 16:31:00,,2025-08-07,237.08,47.42,0.0,0,284.5,EUR,1.0,284.5,shipped,FC_DE,in_store_pickup,TRK844331369,online,email,,debit_card,completed,,,,2025-07-31 16:31:00,2025-07-31 16:31:00
ORD_00000640,CUST_BE_0001768,,2025-07-31,2025-07-31 21:36:00,,2025-08-04,62.97,12.59,0.0,0,75.56,EUR,1.0,75.56,shipped,FC_BE,click_collect,TRK286660242,mobile_app,display_ads,,credit_card,completed,,,,2025-07-31 21:36:00,2025-07-31 21:36:00
ORD_00000641,CUST_NL_0001472,,2025-08-01,2025-08-01 14:22:00,,2025-08-03,295.64,59.13,0.0,0,354.77,EUR,1.0,354.77,shipped,FC_NL,next_day,TRK916390568,online,email,,buy_now_pay_later,completed,,,,2025-08-01 14:22:00,2025-08-01 14:22:00
ORD_00000642,CUST_FR_0000863,STORE_FR_041,2025-08-02,2025-08-02 11:15:00,2025-08-06,2025-08-05,494.1,98.82,0.0,0,592.92,EUR,1.0,592.92,completed,FC_FR,in_store_pickup,TRK776756406,mobile_app,social_media,,paypal,completed,,,,2025-08-02 11:15:00,2025-08-02 11:15:00
ORD_00000643,CUST_DE_0000410,,2025-08-02,2025-08-02 16:35:00,2025-08-10,2025-08-09,478.49,95.7,0.0,0,574.19,EUR,1.0,574.19,completed,FC_DE,express,TRK610689810,mobile_app,email,,credit_card,completed,,,,2025-08-02 16:35:00,2025-08-02 16:35:00
ORD_00000644,CUST_FR_0000713,,2025-08-03,2025-08-03 02:43:00,,2025-08-05,95.72,19.14,0.0,0,114.87,EUR,1.0,114.87,shipped,FC_FR,in_store_pickup,TRK905578636,online,referral,,bank_transfer,completed,,,,2025-08-03 02:43:00,2025-08-03 02:43:00
ORD_00000645,CUST_DE_0000109,STORE_DE_026,2025-08-03,2025-08-03 15:07:00,2025-08-08,2025-08-07,221.53,44.31,0.0,0,265.83,EUR,1.0,265.83,completed,FC_DE,click_collect,TRK561322506,online,organic_search,,bank_transfer,completed,,,,2025-08-03 15:07:00,2025-08-03 15:07:00
ORD_00000646,CUST_NL_0001286,,2025-08-04,2025-08-04 18:05:00,2025-08-10,2025-08-11,135.72,27.14,0.0,0,162.87,EUR,1.0,162.87,completed,FC_NL,in_store_pickup,TRK214548900,online,direct,,paypal,completed,,,,2025-08-04 18:05:00,2025-08-04 18:05:00
ORD_00000647,CUST_FR_0001156,STORE_FR_043,2025-08-05,2025-08-05 14:03:00,,2025-08-11,159.09,31.82,0.0,0,190.91,EUR,1.0,190.91,shipped,FC_FR,click_collect,TRK380385410,in_store,organic_search,,bank_transfer,completed,,,,2025-08-05 14:03:00,2025-08-05 14:03:00
ORD_00000648,CUST_BE_0001687,,2025-08-06,2025-08-06 11:33:00,,,39.12,7.82,5.04,0,51.99,EUR,1.0,51.99,cancelled,FC_BE,express,,mobile_app,paid_search,,paypal,failed,,,,2025-08-06 11:33:00,2025-08-06 11:33:00
ORD_00000649,CUST_DE_0000219,STORE_DE_033,2025-08-07,2025-08-07 15:56:00,2025-08-13,2025-08-12,142.0,28.4,0.0,0,170.4,EUR,1.0,170.4,completed,FC_DE,click_collect,TRK263445122,in_store,direct,,bank_transfer,completed,,,,2025-08-07 15:56:00,2025-08-07 15:56:00
ORD_00000650,CUST_NL_0001590,,2025-08-08,2025-08-08 09:56:00,2025-08-10,2025-08-11,446.76,89.35,0.0,0,536.11,EUR,1.0,536.11,completed,FC_NL,standard,TRK156273485,mobile_app,direct,,paypal,completed,,,,2025-08-08 09:56:00,2025-08-08 09:56:00
