product_id,product_name,product_name_local,category_l1,category_l2,category_l3,brand,color_primary,color_secondary,size_range,material_composition,price_eur,price_local,cost_price_eur,margin_percentage,sustainability_score,eco_friendly_materials,carbon_footprint_kg,production_country,current_stock_total,reorder_level,lead_time_days,launch_date,season,is_active,discontinue_date,online_availability,product_url,image_urls,created_at,updated_at
PROD_001945,Elegant Yellow Vest,"{'EN': 'Elegant Yellow Vest', 'DE': 'Elegant Yellow Vest', 'FR': 'Elegant Yellow Vest', 'NL': 'Elegant Yellow Vest'}",Men,Outerwear,Vests,BasicStyle,Yellow,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Organic Cotton,240.66,{'EUR': 240.66},113.78,52.72,10,True,2.86,Portugal,1404,280,50,2023-01-05,Spring/Summer 2025,True,,True,https://eurostyle.com/products/elegant-yellow-vest,"['https://eurostyle.com/images/elegant-yellow-vest-main.jpg', 'https://eurostyle.com/images/elegant-yellow-vest-detail.jpg', 'https://eurostyle.com/images/elegant-yellow-vest-lifestyle.jpg']",2025-10-14 13:00:07.764584,2025-10-14 13:00:07.764584
PROD_001946,Trendy Brown Vest,"{'EN': 'Trendy Brown Vest', 'DE': 'Trendy Brown Vest', 'FR': 'Trendy Brown Vest', 'NL': 'Trendy Brown Vest'}",Men,Outerwear,Vests,ModernCasual,Brown,Burgundy,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Organic Cotton,66.32,{'EUR': 66.32},33.86,48.95,8,True,4.08,Turkey,360,72,17,2023-08-21,Fall/Winter 2024,True,,True,https://eurostyle.com/products/trendy-brown-vest,"['https://eurostyle.com/images/trendy-brown-vest-main.jpg', 'https://eurostyle.com/images/trendy-brown-vest-detail.jpg', 'https://eurostyle.com/images/trendy-brown-vest-lifestyle.jpg']",2025-10-14 13:00:07.764593,2025-10-14 13:00:07.764593
PROD_001947,Modern Grey Vest,"{'EN': 'Modern Grey Vest', 'DE': 'Modern Grey Vest', 'FR': 'Moderne Grey Vest', 'NL': 'Modern Grey Vest'}",Men,Outerwear,Vests,EcoFashion,Grey,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Bamboo,144.78,{'EUR': 144.78},57.29,60.43,7,True,6.47,Italy,1397,279,45,2024-02-19,Spring/Summer 2024,True,,False,https://eurostyle.com/products/modern-grey-vest,"['https://eurostyle.com/images/modern-grey-vest-main.jpg', 'https://eurostyle.com/images/modern-grey-vest-detail.jpg', 'https://eurostyle.com/images/modern-grey-vest-lifestyle.jpg']",2025-10-14 13:00:07.764602,2025-10-14 13:00:07.764602
PROD_001948,Elegant White Vest,"{'EN': 'Elegant White Vest', 'DE': 'Elegant White Vest', 'FR': 'Elegant White Vest', 'NL': 'Elegant White Vest'}",Men,Outerwear,Vests,PremiumWear,White,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Denim,119.53,{'EUR': 119.53},48.94,59.06,4,False,11.03,India,1985,397,55,2025-07-05,Spring/Summer 2025,True,,True,https://eurostyle.com/products/elegant-white-vest,"['https://eurostyle.com/images/elegant-white-vest-main.jpg', 'https://eurostyle.com/images/elegant-white-vest-detail.jpg', 'https://eurostyle.com/images/elegant-white-vest-lifestyle.jpg']",2025-10-14 13:00:07.764611,2025-10-14 13:00:07.764611
PROD_001949,Basic Yellow Vest,"{'EN': 'Basic Yellow Vest', 'DE': 'Basic Yellow Vest', 'FR': 'Basic Yellow Vest', 'NL': 'Basic Yellow Vest'}",Men,Outerwear,Vests,PremiumWear,Yellow,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,221.76,{'EUR': 221.76},86.73,60.89,6,False,13.54,Germany,581,116,41,2024-06-12,Fall/Winter 2024,True,,True,https://eurostyle.com/products/basic-yellow-vest,"['https://eurostyle.com/images/basic-yellow-vest-main.jpg', 'https://eurostyle.com/images/basic-yellow-vest-detail.jpg', 'https://eurostyle.com/images/basic-yellow-vest-lifestyle.jpg']",2025-10-14 13:00:07.764619,2025-10-14 13:00:07.764619
PROD_001950,Classic Orange Vest,"{'EN': 'Classic Orange Vest', 'DE': 'Klassisch Orange Vest', 'FR': 'Classique Orange Vest', 'NL': 'Klassiek Orange Vest'}",Men,Outerwear,Vests,EuroStyle,Orange,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Acrylic,238.75,{'EUR': 238.75},119.85,49.8,4,False,12.18,Italy,53,10,44,2025-03-12,Fall/Winter 2025,True,,False,https://eurostyle.com/products/classic-orange-vest,"['https://eurostyle.com/images/classic-orange-vest-main.jpg', 'https://eurostyle.com/images/classic-orange-vest-detail.jpg', 'https://eurostyle.com/images/classic-orange-vest-lifestyle.jpg']",2025-10-14 13:00:07.764627,2025-10-14 13:00:07.764628
PROD_001951,Classic Brown Vest,"{'EN': 'Classic Brown Vest', 'DE': 'Klassisch Brown Vest', 'FR': 'Classique Brown Vest', 'NL': 'Klassiek Brown Vest'}",Men,Outerwear,Vests,ModernCasual,Brown,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Recycled Polyester,168.9,{'EUR': 168.9},69.42,58.9,10,True,5.9,Belgium,778,155,36,2025-08-13,Fall/Winter 2025,True,,False,https://eurostyle.com/products/classic-brown-vest,"['https://eurostyle.com/images/classic-brown-vest-main.jpg', 'https://eurostyle.com/images/classic-brown-vest-detail.jpg', 'https://eurostyle.com/images/classic-brown-vest-lifestyle.jpg']",2025-10-14 13:00:07.764636,2025-10-14 13:00:07.764636
PROD_001952,Sporty Orange Vest,"{'EN': 'Sporty Orange Vest', 'DE': 'Sporty Orange Vest', 'FR': 'Sporty Orange Vest', 'NL': 'Sporty Orange Vest'}",Men,Outerwear,Vests,UrbanChic,Orange,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Organic Cotton,81.33,{'EUR': 81.33},30.57,62.41,8,True,7.55,Netherlands,571,114,22,2023-03-15,Fall/Winter 2025,True,,True,https://eurostyle.com/products/sporty-orange-vest,"['https://eurostyle.com/images/sporty-orange-vest-main.jpg', 'https://eurostyle.com/images/sporty-orange-vest-detail.jpg', 'https://eurostyle.com/images/sporty-orange-vest-lifestyle.jpg']",2025-10-14 13:00:07.764645,2025-10-14 13:00:07.764645
PROD_001953,Premium Pink Vest,"{'EN': 'Premium Pink Vest', 'DE': 'Premium Pink Vest', 'FR': 'Premium Pink Vest', 'NL': 'Premium Pink Vest'}",Men,Outerwear,Vests,PremiumWear,Pink,Cream,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Recycled Polyester,97.58,{'EUR': 97.58},43.54,55.38,9,True,2.94,Italy,604,120,27,2023-12-02,Spring/Summer 2024,True,,True,https://eurostyle.com/products/premium-pink-vest,"['https://eurostyle.com/images/premium-pink-vest-main.jpg', 'https://eurostyle.com/images/premium-pink-vest-detail.jpg', 'https://eurostyle.com/images/premium-pink-vest-lifestyle.jpg']",2025-10-14 13:00:07.764653,2025-10-14 13:00:07.764654
PROD_001954,Modern Red Vest,"{'EN': 'Modern Red Vest', 'DE': 'Modern Red Vest', 'FR': 'Moderne Red Vest', 'NL': 'Modern Red Vest'}",Men,Outerwear,Vests,BasicStyle,Red,Charcoal,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Leather,209.58,{'EUR': 209.58},105.67,49.58,7,False,7.09,Netherlands,1832,366,30,2025-08-12,Spring/Summer 2024,True,,True,https://eurostyle.com/products/modern-red-vest,"['https://eurostyle.com/images/modern-red-vest-main.jpg', 'https://eurostyle.com/images/modern-red-vest-detail.jpg', 'https://eurostyle.com/images/modern-red-vest-lifestyle.jpg']",2025-10-14 13:00:07.764662,2025-10-14 13:00:07.764663
PROD_001955,Modern Pink Vest,"{'EN': 'Modern Pink Vest', 'DE': 'Modern Pink Vest', 'FR': 'Moderne Pink Vest', 'NL': 'Modern Pink Vest'}",Men,Outerwear,Vests,ClassicFit,Pink,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Silk,106.48,{'EUR': 106.48},44.98,57.76,5,False,12.19,Germany,1504,300,46,2023-07-19,Spring/Summer 2024,True,,True,https://eurostyle.com/products/modern-pink-vest,"['https://eurostyle.com/images/modern-pink-vest-main.jpg', 'https://eurostyle.com/images/modern-pink-vest-detail.jpg', 'https://eurostyle.com/images/modern-pink-vest-lifestyle.jpg']",2025-10-14 13:00:07.764671,2025-10-14 13:00:07.764671
PROD_001956,Casual White Vest,"{'EN': 'Casual White Vest', 'DE': 'Casual White Vest', 'FR': 'Casual White Vest', 'NL': 'Casual White Vest'}",Men,Outerwear,Vests,PremiumWear,White,Silver,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,77.69,{'EUR': 77.69},28.78,62.95,5,False,10.37,India,1932,386,56,2023-05-06,Fall/Winter 2025,True,,True,https://eurostyle.com/products/casual-white-vest,"['https://eurostyle.com/images/casual-white-vest-main.jpg', 'https://eurostyle.com/images/casual-white-vest-detail.jpg', 'https://eurostyle.com/images/casual-white-vest-lifestyle.jpg']",2025-10-14 13:00:07.764679,2025-10-14 13:00:07.764679
PROD_001957,Casual Grey Vest,"{'EN': 'Casual Grey Vest', 'DE': 'Casual Grey Vest', 'FR': 'Casual Grey Vest', 'NL': 'Casual Grey Vest'}",Men,Outerwear,Vests,EcoFashion,Grey,Gold,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,210.47,{'EUR': 210.47},73.77,64.95,4,False,6.06,India,852,170,51,2022-06-01,Spring/Summer 2024,True,,False,https://eurostyle.com/products/casual-grey-vest,"['https://eurostyle.com/images/casual-grey-vest-main.jpg', 'https://eurostyle.com/images/casual-grey-vest-detail.jpg', 'https://eurostyle.com/images/casual-grey-vest-lifestyle.jpg']",2025-10-14 13:00:07.764688,2025-10-14 13:00:07.764688
PROD_001958,Trendy Green Vest,"{'EN': 'Trendy Green Vest', 'DE': 'Trendy Green Vest', 'FR': 'Trendy Green Vest', 'NL': 'Trendy Green Vest'}",Men,Outerwear,Vests,PremiumWear,Green,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,148.33,{'EUR': 148.33},52.43,64.65,5,False,7.1,China,215,43,50,2024-03-08,Fall/Winter 2025,True,,True,https://eurostyle.com/products/trendy-green-vest,"['https://eurostyle.com/images/trendy-green-vest-main.jpg', 'https://eurostyle.com/images/trendy-green-vest-detail.jpg', 'https://eurostyle.com/images/trendy-green-vest-lifestyle.jpg']",2025-10-14 13:00:07.764696,2025-10-14 13:00:07.764696
PROD_001959,Trendy Green Vest,"{'EN': 'Trendy Green Vest', 'DE': 'Trendy Green Vest', 'FR': 'Trendy Green Vest', 'NL': 'Trendy Green Vest'}",Men,Outerwear,Vests,TrendSetters,Green,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Acrylic,176.24,{'EUR': 176.24},69.81,60.39,6,False,11.42,Germany,1827,365,17,2022-04-10,Spring/Summer 2025,True,,True,https://eurostyle.com/products/trendy-green-vest,"['https://eurostyle.com/images/trendy-green-vest-main.jpg', 'https://eurostyle.com/images/trendy-green-vest-detail.jpg', 'https://eurostyle.com/images/trendy-green-vest-lifestyle.jpg']",2025-10-14 13:00:07.764738,2025-10-14 13:00:07.764738
PROD_001960,Casual Grey Vest,"{'EN': 'Casual Grey Vest', 'DE': 'Casual Grey Vest', 'FR': 'Casual Grey Vest', 'NL': 'Casual Grey Vest'}",Men,Outerwear,Vests,EcoFashion,Grey,Teal,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,191.01,{'EUR': 191.01},82.27,56.93,3,False,14.03,Italy,1082,216,19,2023-06-21,Spring/Summer 2025,True,,True,https://eurostyle.com/products/casual-grey-vest,"['https://eurostyle.com/images/casual-grey-vest-main.jpg', 'https://eurostyle.com/images/casual-grey-vest-detail.jpg', 'https://eurostyle.com/images/casual-grey-vest-lifestyle.jpg']",2025-10-14 13:00:07.764747,2025-10-14 13:00:07.764747
PROD_001961,Modern Brown Vest,"{'EN': 'Modern Brown Vest', 'DE': 'Modern Brown Vest', 'FR': 'Moderne Brown Vest', 'NL': 'Modern Brown Vest'}",Men,Outerwear,Vests,EcoFashion,Brown,Gold,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cashmere,85.0,{'EUR': 85.0},43.52,48.8,5,False,8.91,China,942,188,48,2024-03-04,Fall/Winter 2025,True,,True,https://eurostyle.com/products/modern-brown-vest,"['https://eurostyle.com/images/modern-brown-vest-main.jpg', 'https://eurostyle.com/images/modern-brown-vest-detail.jpg', 'https://eurostyle.com/images/modern-brown-vest-lifestyle.jpg']",2025-10-14 13:00:07.764755,2025-10-14 13:00:07.764755
PROD_001962,Modern Black Vest,"{'EN': 'Modern Black Vest', 'DE': 'Modern Black Vest', 'FR': 'Moderne Black Vest', 'NL': 'Modern Black Vest'}",Men,Outerwear,Vests,PremiumWear,Black,Coral,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Leather,131.37,{'EUR': 131.37},46.68,64.47,5,False,6.53,Belgium,1630,326,44,2024-10-05,Fall/Winter 2024,True,,True,https://eurostyle.com/products/modern-black-vest,"['https://eurostyle.com/images/modern-black-vest-main.jpg', 'https://eurostyle.com/images/modern-black-vest-detail.jpg', 'https://eurostyle.com/images/modern-black-vest-lifestyle.jpg']",2025-10-14 13:00:07.764765,2025-10-14 13:00:07.764765
PROD_001963,Classic Beige Vest,"{'EN': 'Classic Beige Vest', 'DE': 'Klassisch Beige Vest', 'FR': 'Classique Beige Vest', 'NL': 'Klassiek Beige Vest'}",Men,Outerwear,Vests,ModernCasual,Beige,Burgundy,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Linen,131.85,{'EUR': 131.85},67.11,49.1,9,True,7.64,Belgium,1245,249,51,2023-07-15,Spring/Summer 2025,True,,True,https://eurostyle.com/products/classic-beige-vest,"['https://eurostyle.com/images/classic-beige-vest-main.jpg', 'https://eurostyle.com/images/classic-beige-vest-detail.jpg', 'https://eurostyle.com/images/classic-beige-vest-lifestyle.jpg']",2025-10-14 13:00:07.764773,2025-10-14 13:00:07.764773
PROD_001964,Modern Purple Vest,"{'EN': 'Modern Purple Vest', 'DE': 'Modern Purple Vest', 'FR': 'Moderne Purple Vest', 'NL': 'Modern Purple Vest'}",Men,Outerwear,Vests,ClassicFit,Purple,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,85.38,{'EUR': 85.38},35.32,58.63,3,False,11.56,Italy,428,85,41,2025-11-10,Spring/Summer 2024,True,,True,https://eurostyle.com/products/modern-purple-vest,"['https://eurostyle.com/images/modern-purple-vest-main.jpg', 'https://eurostyle.com/images/modern-purple-vest-detail.jpg', 'https://eurostyle.com/images/modern-purple-vest-lifestyle.jpg']",2025-10-14 13:00:07.764782,2025-10-14 13:00:07.764782
PROD_001965,Modern Navy Vest,"{'EN': 'Modern Navy Vest', 'DE': 'Modern Navy Vest', 'FR': 'Moderne Navy Vest', 'NL': 'Modern Navy Vest'}",Men,Outerwear,Vests,EuroStyle,Navy,Charcoal,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Leather,237.45,{'EUR': 237.45},121.36,48.89,6,False,10.57,Italy,968,193,24,2025-12-01,Spring/Summer 2025,True,,False,https://eurostyle.com/products/modern-navy-vest,"['https://eurostyle.com/images/modern-navy-vest-main.jpg', 'https://eurostyle.com/images/modern-navy-vest-detail.jpg', 'https://eurostyle.com/images/modern-navy-vest-lifestyle.jpg']",2025-10-14 13:00:07.764790,2025-10-14 13:00:07.764790
PROD_001966,Trendy Yellow Vest,"{'EN': 'Trendy Yellow Vest', 'DE': 'Trendy Yellow Vest', 'FR': 'Trendy Yellow Vest', 'NL': 'Trendy Yellow Vest'}",Men,Outerwear,Vests,UrbanChic,Yellow,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Silk,150.5,{'EUR': 150.5},75.51,49.83,3,False,12.15,Turkey,1111,222,37,2023-01-04,Fall/Winter 2024,True,,True,https://eurostyle.com/products/trendy-yellow-vest,"['https://eurostyle.com/images/trendy-yellow-vest-main.jpg', 'https://eurostyle.com/images/trendy-yellow-vest-detail.jpg', 'https://eurostyle.com/images/trendy-yellow-vest-lifestyle.jpg']",2025-10-14 13:00:07.764798,2025-10-14 13:00:07.764799
PROD_001967,Trendy Grey Vest,"{'EN': 'Trendy Grey Vest', 'DE': 'Trendy Grey Vest', 'FR': 'Trendy Grey Vest', 'NL': 'Trendy Grey Vest'}",Men,Outerwear,Vests,BasicStyle,Grey,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cotton,93.75,{'EUR': 93.75},39.49,57.88,6,False,11.73,India,1324,264,45,2024-06-02,Spring/Summer 2024,True,,True,https://eurostyle.com/products/trendy-grey-vest,"['https://eurostyle.com/images/trendy-grey-vest-main.jpg', 'https://eurostyle.com/images/trendy-grey-vest-detail.jpg', 'https://eurostyle.com/images/trendy-grey-vest-lifestyle.jpg']",2025-10-14 13:00:07.764807,2025-10-14 13:00:07.764807
PROD_001968,Sporty Orange Vest,"{'EN': 'Sporty Orange Vest', 'DE': 'Sporty Orange Vest', 'FR': 'Sporty Orange Vest', 'NL': 'Sporty Orange Vest'}",Men,Outerwear,Vests,ClassicFit,Orange,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,164.79,{'EUR': 164.79},89.86,45.47,7,False,8.19,Italy,140,28,39,2024-10-16,Spring/Summer 2024,True,,False,https://eurostyle.com/products/sporty-orange-vest,"['https://eurostyle.com/images/sporty-orange-vest-main.jpg', 'https://eurostyle.com/images/sporty-orange-vest-detail.jpg', 'https://eurostyle.com/images/sporty-orange-vest-lifestyle.jpg']",2025-10-14 13:00:07.764815,2025-10-14 13:00:07.764815
PROD_001969,Elegant Navy Vest,"{'EN': 'Elegant Navy Vest', 'DE': 'Elegant Navy Vest', 'FR': 'Elegant Navy Vest', 'NL': 'Elegant Navy Vest'}",Men,Outerwear,Vests,ClassicFit,Navy,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Recycled Polyester,232.35,{'EUR': 232.35},98.82,57.47,10,True,2.01,Portugal,654,130,49,2025-11-05,Fall/Winter 2025,True,,False,https://eurostyle.com/products/elegant-navy-vest,"['https://eurostyle.com/images/elegant-navy-vest-main.jpg', 'https://eurostyle.com/images/elegant-navy-vest-detail.jpg', 'https://eurostyle.com/images/elegant-navy-vest-lifestyle.jpg']",2025-10-14 13:00:07.764823,2025-10-14 13:00:07.764824
PROD_001970,Elegant Beige Vest,"{'EN': 'Elegant Beige Vest', 'DE': 'Elegant Beige Vest', 'FR': 'Elegant Beige Vest', 'NL': 'Elegant Beige Vest'}",Men,Outerwear,Vests,PremiumWear,Beige,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,221.09,{'EUR': 221.09},87.97,60.21,4,False,14.01,China,143,28,17,2025-01-02,Fall/Winter 2024,True,,False,https://eurostyle.com/products/elegant-beige-vest,"['https://eurostyle.com/images/elegant-beige-vest-main.jpg', 'https://eurostyle.com/images/elegant-beige-vest-detail.jpg', 'https://eurostyle.com/images/elegant-beige-vest-lifestyle.jpg']",2025-10-14 13:00:07.764832,2025-10-14 13:00:07.764832
PROD_001971,Sporty Beige Vest,"{'EN': 'Sporty Beige Vest', 'DE': 'Sporty Beige Vest', 'FR': 'Sporty Beige Vest', 'NL': 'Sporty Beige Vest'}",Men,Outerwear,Vests,ClassicFit,Beige,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Denim,138.21,{'EUR': 138.21},56.82,58.89,3,False,8.52,Turkey,942,188,20,2025-10-24,Fall/Winter 2025,True,,False,https://eurostyle.com/products/sporty-beige-vest,"['https://eurostyle.com/images/sporty-beige-vest-main.jpg', 'https://eurostyle.com/images/sporty-beige-vest-detail.jpg', 'https://eurostyle.com/images/sporty-beige-vest-lifestyle.jpg']",2025-10-14 13:00:07.764841,2025-10-14 13:00:07.764842
PROD_001972,Premium Red Vest,"{'EN': 'Premium Red Vest', 'DE': 'Premium Red Vest', 'FR': 'Premium Red Vest', 'NL': 'Premium Red Vest'}",Men,Outerwear,Vests,BasicStyle,Red,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Acrylic,123.55,{'EUR': 123.55},53.4,56.78,5,False,11.39,China,1311,262,22,2022-11-04,Spring/Summer 2024,True,,True,https://eurostyle.com/products/premium-red-vest,"['https://eurostyle.com/images/premium-red-vest-main.jpg', 'https://eurostyle.com/images/premium-red-vest-detail.jpg', 'https://eurostyle.com/images/premium-red-vest-lifestyle.jpg']",2025-10-14 13:00:07.764850,2025-10-14 13:00:07.764850
PROD_001973,Casual Navy Vest,"{'EN': 'Casual Navy Vest', 'DE': 'Casual Navy Vest', 'FR': 'Casual Navy Vest', 'NL': 'Casual Navy Vest'}",Men,Outerwear,Vests,TrendSetters,Navy,Charcoal,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Denim,116.1,{'EUR': 116.1},63.32,45.46,3,False,14.7,Portugal,861,172,17,2025-04-13,Fall/Winter 2025,True,,True,https://eurostyle.com/products/casual-navy-vest,"['https://eurostyle.com/images/casual-navy-vest-main.jpg', 'https://eurostyle.com/images/casual-navy-vest-detail.jpg', 'https://eurostyle.com/images/casual-navy-vest-lifestyle.jpg']",2025-10-14 13:00:07.764858,2025-10-14 13:00:07.764859
PROD_001974,Elegant White Vest,"{'EN': 'Elegant White Vest', 'DE': 'Elegant White Vest', 'FR': 'Elegant White Vest', 'NL': 'Elegant White Vest'}",Men,Outerwear,Vests,TrendSetters,White,Coral,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Organic Cotton,247.39,{'EUR': 247.39},125.75,49.17,8,True,6.86,Netherlands,1200,240,45,2022-01-09,Fall/Winter 2025,True,,True,https://eurostyle.com/products/elegant-white-vest,"['https://eurostyle.com/images/elegant-white-vest-main.jpg', 'https://eurostyle.com/images/elegant-white-vest-detail.jpg', 'https://eurostyle.com/images/elegant-white-vest-lifestyle.jpg']",2025-10-14 13:00:07.764867,2025-10-14 13:00:07.764867
PROD_001975,Trendy Beige Vest,"{'EN': 'Trendy Beige Vest', 'DE': 'Trendy Beige Vest', 'FR': 'Trendy Beige Vest', 'NL': 'Trendy Beige Vest'}",Men,Outerwear,Vests,ModernCasual,Beige,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cotton,156.06,{'EUR': 156.06},62.11,60.2,5,False,7.39,Belgium,941,188,33,2025-10-07,Fall/Winter 2025,True,,False,https://eurostyle.com/products/trendy-beige-vest,"['https://eurostyle.com/images/trendy-beige-vest-main.jpg', 'https://eurostyle.com/images/trendy-beige-vest-detail.jpg', 'https://eurostyle.com/images/trendy-beige-vest-lifestyle.jpg']",2025-10-14 13:00:07.764878,2025-10-14 13:00:07.764878
PROD_001976,Trendy Red Vest,"{'EN': 'Trendy Red Vest', 'DE': 'Trendy Red Vest', 'FR': 'Trendy Red Vest', 'NL': 'Trendy Red Vest'}",Men,Outerwear,Vests,TrendSetters,Red,Coral,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Hemp,222.15,{'EUR': 222.15},84.44,61.99,7,True,5.49,Vietnam,1732,346,49,2022-11-11,Fall/Winter 2025,True,,True,https://eurostyle.com/products/trendy-red-vest,"['https://eurostyle.com/images/trendy-red-vest-main.jpg', 'https://eurostyle.com/images/trendy-red-vest-detail.jpg', 'https://eurostyle.com/images/trendy-red-vest-lifestyle.jpg']",2025-10-14 13:00:07.764887,2025-10-14 13:00:07.764887
PROD_001977,Trendy Grey Vest,"{'EN': 'Trendy Grey Vest', 'DE': 'Trendy Grey Vest', 'FR': 'Trendy Grey Vest', 'NL': 'Trendy Grey Vest'}",Men,Outerwear,Vests,ModernCasual,Grey,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,146.61,{'EUR': 146.61},72.26,50.71,5,False,14.24,Belgium,1238,247,33,2025-12-20,Spring/Summer 2024,True,,False,https://eurostyle.com/products/trendy-grey-vest,"['https://eurostyle.com/images/trendy-grey-vest-main.jpg', 'https://eurostyle.com/images/trendy-grey-vest-detail.jpg', 'https://eurostyle.com/images/trendy-grey-vest-lifestyle.jpg']",2025-10-14 13:00:07.764895,2025-10-14 13:00:07.764895
PROD_001978,Elegant Brown Vest,"{'EN': 'Elegant Brown Vest', 'DE': 'Elegant Brown Vest', 'FR': 'Elegant Brown Vest', 'NL': 'Elegant Brown Vest'}",Men,Outerwear,Vests,ModernCasual,Brown,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,230.55,{'EUR': 230.55},81.08,64.83,4,False,14.5,Belgium,399,79,50,2024-06-04,Spring/Summer 2025,True,,True,https://eurostyle.com/products/elegant-brown-vest,"['https://eurostyle.com/images/elegant-brown-vest-main.jpg', 'https://eurostyle.com/images/elegant-brown-vest-detail.jpg', 'https://eurostyle.com/images/elegant-brown-vest-lifestyle.jpg']",2025-10-14 13:00:07.764903,2025-10-14 13:00:07.764904
PROD_001979,Casual White Vest,"{'EN': 'Casual White Vest', 'DE': 'Casual White Vest', 'FR': 'Casual White Vest', 'NL': 'Casual White Vest'}",Men,Outerwear,Vests,EcoFashion,White,Cream,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Bamboo,191.28,{'EUR': 191.28},100.73,47.34,7,True,2.69,Italy,959,191,17,2024-11-09,Spring/Summer 2025,True,,True,https://eurostyle.com/products/casual-white-vest,"['https://eurostyle.com/images/casual-white-vest-main.jpg', 'https://eurostyle.com/images/casual-white-vest-detail.jpg', 'https://eurostyle.com/images/casual-white-vest-lifestyle.jpg']",2025-10-14 13:00:07.764912,2025-10-14 13:00:07.764912
PROD_001980,Sporty Blue Vest,"{'EN': 'Sporty Blue Vest', 'DE': 'Sporty Blue Vest', 'FR': 'Sporty Blue Vest', 'NL': 'Sporty Blue Vest'}",Men,Outerwear,Vests,UrbanChic,Blue,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Hemp,203.03,{'EUR': 203.03},81.7,59.76,9,True,7.26,Germany,71,14,24,2022-07-04,Spring/Summer 2024,False,2025-04-15,True,https://eurostyle.com/products/sporty-blue-vest,"['https://eurostyle.com/images/sporty-blue-vest-main.jpg', 'https://eurostyle.com/images/sporty-blue-vest-detail.jpg', 'https://eurostyle.com/images/sporty-blue-vest-lifestyle.jpg']",2025-10-14 13:00:07.764921,2025-10-14 13:00:07.764922
PROD_001981,Elegant Purple T-Shirt,"{'EN': 'Elegant Purple T-Shirt', 'DE': 'Elegant Purple T-Shirt', 'FR': 'Elegant Purple T-Shirt', 'NL': 'Elegant Purple T-Shirt'}",Kids,Tops,T-Shirts,UrbanChic,Purple,Silver,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Acrylic,31.58,{'EUR': 31.58},15.93,49.57,4,False,9.8,India,1150,230,51,2023-04-25,Fall/Winter 2024,True,,True,https://eurostyle.com/products/elegant-purple-t-shirt,"['https://eurostyle.com/images/elegant-purple-t-shirt-main.jpg', 'https://eurostyle.com/images/elegant-purple-t-shirt-detail.jpg', 'https://eurostyle.com/images/elegant-purple-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.764933,2025-10-14 13:00:07.764933
