search_query_id,session_id,customer_id,country_code,search_term,search_timestamp,results_count,clicked_result_position,clicked_product_id,filters_applied,sort_order,search_refinements,no_results,created_at
SEARCH_2024_0020654,SES_00005710,CUST_NL_0001332,NL,party dress,2024-06-24 09:26:00,2,1,,"['category:men','size:L','sustainable:true']",newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0020655,SES_00001523,CUST_DE_0000423,DE,accessories,2024-09-27 06:34:00,63,1,PROD_000109,"['size:L','color:black']",relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0020656,SES_00006247,,DE,nachhaltige mode,2024-10-06 10:38:00,147,8,PROD_000193,[],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0020657,SES_00010429,,BE,maternity,2024-07-02 05:25:00,117,10,PROD_000247,"['color:white','size:M']",relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0020658,SES_00006613,,BE,black dress,2024-06-23 05:28:00,204,,PROD_000244,[],popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0020659,SES_00005125,CUST_BE_0001791,BE,white shirt,2024-09-07 09:12:00,17,,PROD_000135,[],newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0020660,SES_00004057,,DE,plus size,2024-10-20 03:06:00,116,7,PROD_000057,[],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0020661,SES_00009020,CUST_FR_0000740,FR,running shoes,2024-11-07 23:56:00,6,2,,[],newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0020662,SES_00005893,CUST_LU_0001910,LU,sneakers,2024-07-30 08:51:00,138,,,[],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0020663,SES_00007425,,LU,white shirt,2024-09-21 15:50:00,203,7,PROD_000127,['brand:eurostyle'],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0020664,SES_00000097,CUST_NL_0001273,NL,sports bra,2024-06-14 02:05:00,147,10,PROD_000062,"['color:white','brand:eurostyle']",relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0020665,SES_00005583,CUST_BE_0001788,BE,new arrivals,2024-11-02 09:38:00,15,1,PROD_000156,['sustainable:true'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0020666,SES_00007826,CUST_BE_0001883,BE,wool sweater,2024-09-08 22:12:00,136,,PROD_000247,"['color:black','size:L']",price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0020667,SES_00009010,CUST_BE_0001760,BE,running shoes,2024-08-05 14:22:00,76,1,PROD_000252,"['category:women','brand:eurostyle']",relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0020668,SES_00007467,CUST_DE_0000674,DE,wool sweater,2024-09-11 13:36:00,167,,PROD_000083,[],price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0020669,SES_00011095,CUST_DE_0000557,DE,winter jacket,2024-06-03 02:52:00,32,2,PROD_000212,"['price:under50','color:red']",relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0020670,SES_00006729,CUST_FR_0000702,FR,vintage style,2024-08-17 05:15:00,200,7,,[],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0020671,SES_00004976,CUST_NL_0001444,NL,sustainable fashion,2024-10-05 22:07:00,72,10,,[],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0020672,SES_00007518,CUST_FR_0000972,FR,plus size,2024-10-05 07:12:00,53,6,,[],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0020673,SES_00009202,CUST_NL_0001438,NL,sale items,2024-11-18 07:44:00,163,2,PROD_000061,[],popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0020674,SES_00000571,CUST_LU_0001949,LU,summer dress,2024-06-12 01:04:00,112,,,[],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0020675,SES_00007535,CUST_LU_0001991,LU,plus size,2024-06-03 23:39:00,185,6,PROD_000061,[],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0020676,SES_00010658,CUST_FR_0000821,FR,trending now,2024-11-19 04:46:00,3,3,PROD_000068,['size:M'],newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0020677,SES_00001944,CUST_FR_0001193,FR,leather jacket,2024-10-02 10:32:00,133,,PROD_000021,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020678,SES_00006079,,DE,party dress,2024-09-24 04:30:00,28,,,"['category:women','price:under50']",newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0020679,SES_00006955,CUST_BE_0001808,BE,black dress,2024-09-17 21:58:00,170,4,PROD_000058,"['price:under50','color:red']",popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0020680,SES_00001730,CUST_BE_0001689,BE,sustainable fashion,2024-07-13 05:22:00,111,10,PROD_000234,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020681,SES_00005358,CUST_FR_0000810,FR,sports bra,2024-08-13 15:13:00,4,3,PROD_000036,['color:black'],newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0020682,SES_00010774,CUST_FR_0000713,FR,gift cards,2024-09-26 15:36:00,149,9,PROD_000165,"['category:women','size:L']",price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0020683,SES_00006839,CUST_DE_0000684,DE,sommerkleid,2024-08-10 05:45:00,147,,,"['sustainable:true','color:black']",newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0020684,SES_00009931,CUST_FR_0000934,FR,sneakers,2024-06-28 01:14:00,8,6,PROD_000068,['color:white'],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0020685,SES_00005665,CUST_FR_0000970,FR,organic cotton,2024-08-25 23:14:00,137,2,,[],newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0020686,SES_00003206,,NL,new arrivals,2024-10-24 02:47:00,66,7,,"['price:50to100','category:men']",price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020687,SES_00002458,,LU,plus size,2024-06-27 04:18:00,83,,,['color:black'],newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0020688,SES_00001633,CUST_DE_0000560,DE,sustainable fashion,2024-10-16 19:51:00,235,8,PROD_000046,['category:women'],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0020689,SES_00009423,,DE,wool sweater,2024-08-04 23:19:00,57,5,,"['category:women','color:red','material:cotton']",newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0020690,SES_00010394,CUST_NL_0001370,NL,designer bags,2024-07-30 19:16:00,207,6,PROD_000134,[],newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0020691,SES_00008230,CUST_NL_0001316,NL,summer dress,2024-07-02 19:26:00,67,9,PROD_000237,[],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0020692,SES_00007106,,BE,party dress,2024-09-08 03:41:00,24,,PROD_000021,"['category:women','material:cotton']",price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0020693,SES_00011132,,BE,sports bra,2024-06-25 17:06:00,184,,PROD_000223,[],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0020694,SES_00009228,,LU,running shoes,2024-06-17 10:28:00,22,2,PROD_000014,['color:white'],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0020695,SES_00008192,,LU,designer bags,2024-09-19 21:49:00,174,6,PROD_000272,['color:red'],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0020696,SES_00004120,CUST_FR_0001148,FR,sports bra,2024-06-19 15:25:00,141,8,,['color:black'],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0020697,SES_00003481,,FR,robe d'été,2024-11-24 05:29:00,5,3,PROD_000035,"['sustainable:true','color:white']",price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0020698,SES_00004696,CUST_DE_0000023,DE,plus size,2024-10-31 14:35:00,155,,PROD_000144,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020699,SES_00006365,CUST_FR_0001114,FR,robe d'été,2024-10-25 22:59:00,190,10,PROD_000155,['size:L'],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0020700,SES_00010169,CUST_DE_0000286,DE,designer bags,2024-10-24 17:35:00,59,2,PROD_000166,[],newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0020701,SES_00006584,,LU,black dress,2024-07-11 12:31:00,162,4,PROD_000029,"['material:cotton','size:M','sustainable:true']",price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0020702,SES_00009068,CUST_DE_0000129,DE,sneakers,2024-08-11 01:04:00,101,,PROD_000078,[],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0020703,SES_00004151,,FR,winter jacket,2024-09-23 08:43:00,156,8,,"['material:cotton','color:red']",price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0020704,SES_00001895,CUST_DE_0000108,DE,party dress,2024-09-15 20:24:00,190,,PROD_000181,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020705,SES_00010918,,BE,casual wear,2024-08-21 20:22:00,250,2,,"['sustainable:true','category:men']",popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0020706,SES_00002583,,DE,accessories,2024-08-16 12:29:00,225,1,PROD_000096,"['price:under50','price:50to100']",price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0020707,SES_00008160,,LU,trending now,2024-08-04 01:23:00,105,,PROD_000175,"['price:under50','category:men']",newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0020708,SES_00009882,CUST_DE_0000669,DE,office attire,2024-10-16 15:50:00,169,4,,[],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020709,SES_00001488,CUST_NL_0001442,NL,duurzame mode,2024-09-07 14:10:00,124,2,PROD_000168,[],popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0020710,SES_00009846,CUST_DE_0000047,DE,trending now,2024-06-06 06:08:00,47,,,[],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0020711,SES_00002937,,LU,eco friendly,2024-08-09 05:43:00,184,10,,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0020712,SES_00005312,,LU,vintage style,2024-06-24 10:24:00,68,7,PROD_000259,['brand:eurostyle'],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0020713,SES_00002822,,FR,casual wear,2024-06-23 01:04:00,223,6,PROD_000198,[],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0020714,SES_00010052,,DE,plus size,2024-07-30 10:51:00,190,5,PROD_000116,"['color:black','color:white']",popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0020715,SES_00001512,CUST_FR_0001036,FR,black dress,2024-08-02 20:26:00,102,8,,"['size:L','sustainable:true','color:white']",price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0020716,SES_00010822,CUST_DE_0000668,DE,sustainable fashion,2024-09-21 10:20:00,18,,PROD_000098,[],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0020717,SES_00010834,CUST_FR_0000738,FR,wool sweater,2024-08-27 11:14:00,189,6,PROD_000175,"['category:women','color:red']",price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0020718,SES_00010411,CUST_DE_0000593,DE,winter jacket,2024-09-20 23:06:00,250,4,PROD_000190,['size:M'],newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0020719,SES_00006626,,LU,party dress,2024-08-17 00:29:00,148,,PROD_000118,['material:cotton'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0020720,SES_00003141,CUST_FR_0000977,FR,eco friendly,2024-07-17 04:12:00,201,5,,['sustainable:true'],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0020721,SES_00002918,CUST_BE_0001762,BE,gift cards,2024-07-31 03:49:00,37,2,,"['size:M','color:black']",newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0020722,SES_00002934,,NL,vintage style,2024-08-28 12:08:00,70,1,PROD_000200,[],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0020723,SES_00004897,CUST_BE_0001603,BE,office attire,2024-07-31 15:19:00,224,,PROD_000169,"['color:black','size:L']",popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0020724,SES_00002904,CUST_NL_0001530,NL,winter jacket,2024-06-22 05:06:00,135,4,PROD_000029,"['color:red','color:white']",newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0020725,SES_00011044,CUST_FR_0000852,FR,white shirt,2024-11-22 03:09:00,42,9,,"['brand:eurostyle','color:white','color:black']",newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0020726,SES_00009476,,FR,robe d'été,2024-10-20 07:32:00,240,5,PROD_000033,"['price:under50','category:men']",price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020727,SES_00010738,CUST_DE_0000275,DE,winter jacket,2024-11-17 22:03:00,27,5,PROD_000065,"['color:black','category:women','color:red']",relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0020728,SES_00002453,,FR,running shoes,2024-08-19 16:17:00,201,2,,['color:red'],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020729,SES_00008320,CUST_NL_0001372,NL,zomerjurk,2024-06-05 12:02:00,162,,PROD_000066,"['color:black','brand:eurostyle']",price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0020730,SES_00000251,CUST_FR_0000843,FR,veste d'hiver,2024-08-11 19:37:00,229,,PROD_000040,['sustainable:true'],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0020731,SES_00010013,CUST_NL_0001447,NL,sale items,2024-07-23 01:07:00,181,6,PROD_000206,['size:M'],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0020732,SES_00008384,,LU,summer dress,2024-09-29 17:24:00,249,,PROD_000258,"['color:black','price:under50']",price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0020733,SES_00007865,CUST_DE_0000352,DE,eco friendly,2024-07-10 21:56:00,212,8,,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020734,SES_00000323,CUST_BE_0001780,BE,party dress,2024-07-20 14:58:00,233,9,PROD_000032,"['color:red','material:cotton']",newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0020735,SES_00001115,CUST_NL_0001393,NL,accessories,2024-09-08 17:54:00,8,3,PROD_000236,['color:black'],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0020736,SES_00004497,CUST_FR_0000744,FR,office attire,2024-06-21 08:25:00,159,7,PROD_000063,"['price:50to100','brand:eurostyle']",price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0020737,SES_00002159,CUST_NL_0001542,NL,office attire,2024-06-15 03:41:00,41,2,,[],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0020738,SES_00001495,CUST_DE_0000292,DE,office attire,2024-08-11 22:57:00,11,9,PROD_000143,[],newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0020739,SES_00005352,CUST_BE_0001792,BE,sustainable fashion,2024-07-17 11:30:00,13,,PROD_000052,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020740,SES_00010805,CUST_BE_0001864,BE,gift cards,2024-06-01 02:41:00,141,4,PROD_000186,['brand:eurostyle'],newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0020741,SES_00000776,CUST_FR_0001047,FR,sale items,2024-11-20 13:39:00,191,7,PROD_000097,['category:women'],popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0020742,SES_00001906,CUST_DE_0000109,DE,leather jacket,2024-10-19 01:44:00,123,4,,"['price:under50','price:50to100','brand:eurostyle']",newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0020743,SES_00000100,CUST_BE_0001871,BE,sale items,2024-10-04 00:44:00,5,2,,['sustainable:true'],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020744,SES_00011077,,DE,eco friendly,2024-07-31 06:47:00,96,9,PROD_000157,"['brand:eurostyle','category:men']",popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0020745,SES_00008087,,BE,accessories,2024-06-08 08:39:00,238,1,PROD_000268,['color:white'],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0020746,SES_00004123,CUST_NL_0001523,NL,eco friendly,2024-06-10 16:06:00,51,6,,"['material:cotton','brand:eurostyle','color:black']",price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0020747,SES_00002234,CUST_FR_0001157,FR,accessories,2024-11-27 23:17:00,79,,PROD_000094,['price:under50'],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0020748,SES_00004998,,FR,veste d'hiver,2024-10-06 17:58:00,229,5,PROD_000104,[],price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0020749,SES_00004691,CUST_LU_0001903,LU,leather jacket,2024-08-05 21:56:00,87,3,PROD_000227,['size:L'],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020750,SES_00004708,CUST_DE_0000376,DE,new arrivals,2024-10-04 02:09:00,125,7,,['category:men'],relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0020751,SES_00000735,CUST_FR_0000786,FR,organic cotton,2024-07-17 12:47:00,136,,PROD_000200,"['color:black','category:men']",price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0020752,SES_00002767,,DE,accessories,2024-09-27 07:43:00,193,1,PROD_000068,[],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0020753,SES_00001654,CUST_NL_0001598,NL,organic cotton,2024-10-27 14:18:00,241,,PROD_000151,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020754,SES_00005338,CUST_NL_0001581,NL,duurzame mode,2024-10-08 03:06:00,213,6,,"['sustainable:true','size:M','color:black']",price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020755,SES_00006177,CUST_FR_0001157,FR,maternity,2024-07-11 00:31:00,225,8,PROD_000029,"['brand:eurostyle','sustainable:true']",popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0020756,SES_00010336,,BE,gift cards,2024-09-01 14:37:00,21,9,PROD_000245,[],price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0020757,SES_00004818,CUST_DE_0000654,DE,nachhaltige mode,2024-10-01 11:18:00,40,2,PROD_000197,"['category:men','size:L']",newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0020758,SES_00010785,CUST_BE_0001867,BE,trending now,2024-10-18 17:42:00,235,6,PROD_000058,[],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0020759,SES_00000239,CUST_FR_0001143,FR,summer dress,2024-07-07 04:08:00,104,8,PROD_000067,['color:red'],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0020760,SES_00010651,CUST_NL_0001459,NL,white shirt,2024-07-29 23:25:00,0,,,[],price_low,0,True,2025-10-14 12:47:15
SEARCH_2024_0020761,SES_00007279,,BE,jeans,2024-08-14 15:22:00,248,3,PROD_000118,"['material:cotton','color:white','brand:eurostyle']",price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020762,SES_00002700,,BE,casual wear,2024-07-18 12:59:00,45,,PROD_000016,['color:white'],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0020763,SES_00005922,CUST_NL_0001600,NL,plus size,2024-08-27 09:02:00,47,,PROD_000068,[],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0020764,SES_00007391,,FR,running shoes,2024-08-03 09:32:00,238,5,PROD_000232,['brand:eurostyle'],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0020765,SES_00004765,CUST_DE_0000691,DE,organic cotton,2024-06-26 13:39:00,148,10,,"['category:women','color:white']",newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0020766,SES_00008176,CUST_FR_0000774,FR,white shirt,2024-06-16 01:21:00,48,8,PROD_000229,['size:L'],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0020767,SES_00008570,,NL,eco friendly,2024-11-15 12:27:00,159,8,PROD_000063,"['price:50to100','color:red']",newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0020768,SES_00002374,,NL,casual wear,2024-07-25 02:51:00,152,5,,[],price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0020769,SES_00009022,CUST_BE_0001794,BE,black dress,2024-06-03 09:56:00,2,1,PROD_000194,[],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0020770,SES_00002839,,FR,sale items,2024-06-19 16:39:00,137,,PROD_000102,[],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0020771,SES_00011099,CUST_DE_0000111,DE,nachhaltige mode,2024-07-23 16:42:00,170,,,[],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0020772,SES_00003087,CUST_DE_0000256,DE,plus size,2024-07-23 17:14:00,116,,PROD_000100,['size:L'],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0020773,SES_00004381,CUST_LU_0001938,LU,sneakers,2024-06-18 06:48:00,127,2,,['color:red'],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0020774,SES_00006418,CUST_FR_0001195,FR,party dress,2024-11-16 05:24:00,134,6,PROD_000205,"['sustainable:true','category:men','price:under50']",price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0020775,SES_00000631,CUST_FR_0000715,FR,jeans,2024-09-07 11:53:00,164,10,,[],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0020776,SES_00008442,CUST_DE_0000368,DE,nachhaltige mode,2024-09-16 01:56:00,9,3,,['color:red'],popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0020777,SES_00002740,,BE,casual wear,2024-10-20 03:57:00,242,4,,"['material:cotton','price:50to100']",price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0020778,SES_00001272,CUST_FR_0000764,FR,mode durable,2024-11-13 13:41:00,102,,,[],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0020779,SES_00000665,CUST_DE_0000064,DE,nachhaltige mode,2024-09-11 18:41:00,68,4,PROD_000273,['color:black'],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0020780,SES_00010549,CUST_DE_0000595,DE,plus size,2024-08-01 20:47:00,147,5,PROD_000217,[],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0020781,SES_00007187,CUST_DE_0000665,DE,sports bra,2024-09-14 01:02:00,154,,PROD_000224,[],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0020782,SES_00003326,CUST_FR_0000817,FR,robe d'été,2024-06-09 08:08:00,73,,,['price:50to100'],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0020783,SES_00002270,,DE,casual wear,2024-11-01 11:02:00,103,,,[],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0020784,SES_00010499,CUST_DE_0000188,DE,black dress,2024-11-19 03:54:00,219,10,PROD_000010,"['price:under50','size:M','category:women']",price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0020785,SES_00004218,CUST_BE_0001646,BE,accessories,2024-08-06 14:17:00,99,2,,"['material:cotton','color:black','category:women']",relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0020786,SES_00007669,,NL,sports bra,2024-11-03 00:19:00,214,,PROD_000045,"['price:under50','color:white']",newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0020787,SES_00010304,CUST_NL_0001421,NL,sports bra,2024-06-22 02:21:00,237,8,,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0020788,SES_00003839,CUST_BE_0001865,BE,plus size,2024-06-25 17:01:00,83,5,PROD_000177,[],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0020789,SES_00010222,,DE,office attire,2024-10-02 11:51:00,51,4,,[],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020790,SES_00009276,,DE,sommerkleid,2024-10-28 10:41:00,109,,PROD_000119,[],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0020791,SES_00010791,,FR,sneakers,2024-10-03 10:54:00,17,10,,"['size:L','category:women']",popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0020792,SES_00004168,,NL,organic cotton,2024-08-27 15:27:00,122,1,,[],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0020793,SES_00003798,CUST_DE_0000016,DE,winter jacket,2024-09-29 18:52:00,53,,PROD_000273,"['category:men','price:50to100','brand:eurostyle']",relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0020794,SES_00003165,CUST_LU_0001939,LU,black dress,2024-11-13 12:17:00,27,4,,"['size:M','material:cotton','brand:eurostyle']",price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0020795,SES_00002751,CUST_BE_0001629,BE,sports bra,2024-10-14 08:58:00,186,,PROD_000164,"['size:M','category:women']",price_high,1,False,2025-10-14 12:47:15
SEARCH_2024_0020796,SES_00004035,CUST_DE_0000597,DE,new arrivals,2024-07-15 06:26:00,81,,PROD_000058,['price:under50'],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0020797,SES_00003432,CUST_BE_0001676,BE,plus size,2024-09-29 00:32:00,138,6,PROD_000259,[],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0020798,SES_00010454,CUST_BE_0001840,BE,leather jacket,2024-10-04 14:09:00,208,3,,[],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0020799,SES_00005584,CUST_NL_0001526,NL,designer bags,2024-11-17 09:52:00,196,10,PROD_000038,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0020800,SES_00005612,CUST_DE_0000288,DE,casual wear,2024-09-25 15:18:00,194,,PROD_000165,['size:L'],price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0020801,SES_00008735,CUST_NL_0001260,NL,vintage style,2024-09-08 03:49:00,240,,PROD_000204,['color:white'],price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0020802,SES_00002377,CUST_LU_0001922,LU,wool sweater,2024-08-26 10:14:00,37,10,PROD_000030,['size:L'],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020803,SES_00006009,,LU,eco friendly,2024-10-24 20:44:00,77,10,PROD_000209,"['color:white','color:black']",relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0020804,SES_00003330,,DE,maternity,2024-07-21 16:07:00,42,,,[],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0020805,SES_00002463,,FR,winter jacket,2024-07-08 17:44:00,45,9,PROD_000115,['material:cotton'],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0020806,SES_00005871,,BE,leather jacket,2024-07-13 19:04:00,67,10,PROD_000132,"['sustainable:true','color:white']",price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0020807,SES_00003240,CUST_DE_0000497,DE,sale items,2024-06-11 20:26:00,144,10,PROD_000034,[],newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0020808,SES_00000483,CUST_NL_0001270,NL,eco friendly,2024-09-10 23:46:00,12,,PROD_000253,"['price:50to100','category:women']",popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0020809,SES_00002781,CUST_FR_0000721,FR,wool sweater,2024-09-30 20:52:00,168,6,PROD_000207,[],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0020810,SES_00008995,,BE,black dress,2024-10-29 08:09:00,3,2,PROD_000119,"['category:men','brand:eurostyle']",popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0020811,SES_00009999,CUST_BE_0001808,BE,designer bags,2024-07-19 05:11:00,223,,PROD_000073,['material:cotton'],price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0020812,SES_00009757,,NL,party dress,2024-09-02 04:55:00,197,,PROD_000019,[],price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0020813,SES_00009657,,LU,accessories,2024-06-14 18:41:00,82,,PROD_000102,['price:under50'],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0020814,SES_00006415,CUST_FR_0000897,FR,wool sweater,2024-08-25 08:09:00,233,7,PROD_000103,[],popular,5,False,2025-10-14 12:47:15
